dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,auroc_D_w,vus_pr_D_w,vus_roc_D_w,auc_pr_D_w,standard_f1_D_w,pa_f1_D_w,sliding_window,vus_error_D_w,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,auroc_raw_max,auroc_raw_mean,auroc_raw_median,auroc_z_train_max,auroc_z_train_mean,auroc_z_train_median,vus_pr_raw_max,vus_pr_raw_mean,vus_pr_raw_median,vus_pr_z_train_max,vus_pr_z_train_mean,vus_pr_z_train_median,vus_roc_raw_max,vus_roc_raw_mean,vus_roc_raw_median,vus_roc_z_train_max,vus_roc_z_train_mean,vus_roc_z_train_median,auc_pr_raw_max,auc_pr_raw_mean,auc_pr_raw_median,auc_pr_z_train_max,auc_pr_z_train_mean,auc_pr_z_train_median,standard_f1_raw_max,standard_f1_raw_mean,standard_f1_raw_median,standard_f1_z_train_max,standard_f1_z_train_mean,standard_f1_z_train_median,pa_f1_raw_max,pa_f1_raw_mean,pa_f1_raw_median,pa_f1_z_train_max,pa_f1_z_train_mean,pa_f1_z_train_median,n_kept_train_baseline,status,error
Exathlon_id_21,Exathlon,DLinear,46649,43979,0,0,4856,41793,184.41566249940152,0.5498073204280982,0.15933014143378849,0.22878428891959748,0.15231919363007676,0.18493229622852386,0.1540361683771081,0.21298589944813912,34708,33273,0.9781039349975882,0.7977542690575414,0.9841064019995396,0.7443855458144597,0.8756621359700281,0.9714914474342302,125,,0.9724066490368255,0.7917156442560057,0.9795971922401038,0.7385458656868774,0.8759463227464376,0.9714914474342302,,0.9781039349975882,0.9809152775637645,0.9693849212942536,0.9724066490368255,0.9745188675251302,0.9775650376329151,0.7977542690575414,0.799492967878538,0.7670168472041551,0.7917156442560057,0.7923286983827761,0.7875011545897312,0.9841064019995396,0.9855887533190939,0.9781176599608077,0.9795971922401038,0.9807208229791856,0.9831617268433069,0.7443855458144597,0.7476639349847409,0.7201773446328446,0.7385458656868774,0.7396638203421506,0.7305716794761343,0.8756621359700281,0.8759463770240059,0.8875201938596118,0.8759463227464376,0.8772148088102776,0.8823928884002388,0.9714914474342302,0.9714914474342302,0.958736426456071,0.9714914474342302,0.9714914474342302,0.968584820983345,12,ok,
Exathlon_id_23,Exathlon,DLinear,46660,42586,0,0,2928,43732,0.5684489010551714,0.31363853041602835,0.3923100436755952,0.2886347832098942,0.460238372766824,0.30238422044012847,0.3337141797616613,0.280982298636757,31780,30824,0.9928655033839996,0.8452697348091078,0.9934416399345134,0.8398964634661317,0.9080996802131942,1.0,27,,0.9926671313699588,0.84390395010745,0.9932660712512426,0.8384743245441192,0.9080996802131942,1.0,,0.9928655033839996,0.9931682743226379,0.9976619654662603,0.9926671313699588,0.993039212635931,0.9969465423151146,0.8452697348091078,0.8494730206709468,0.9528928693100106,0.84390395010745,0.8546646128290084,0.9416568707402064,0.9934416399345134,0.9937326475849316,0.997935013412893,0.9932660712512426,0.9936313795881502,0.997272620791201,0.8398964634661317,0.8442379015262339,0.9498695069407412,0.8384743245441192,0.8491730006042967,0.9378150253403162,0.9080996802131942,0.9099279498222131,0.9339463372767198,0.9080996802131942,0.9066234481687195,0.9339387631504252,1.0,1.0,1.0,1.0,1.0,1.0,18,ok,
Exathlon_id_22,Exathlon,DLinear,43066,39262,0,0,5437,37629,1.1798602562490228,0.3801101420335574,0.6066148880958689,0.34986764861541664,0.669985915006477,0.3613353069975325,0.44380559639745176,0.3424018428039129,26576,25907,0.993738237171872,0.9215787119520186,0.9952261599133797,0.8939578133888253,0.9695990426396771,1.0,125,,0.9884506157869103,0.8640001863216895,0.9900607477381843,0.8377245644796003,0.9449708770869252,1.0,,0.993738237171872,0.994018731409699,0.9965540745708101,0.9884506157869103,0.9915964149233082,0.9962743330620918,0.9215787119520186,0.925614439964762,0.973564534821745,0.8640001863216895,0.9029445264683137,0.9692626208547358,0.9952261599133797,0.9954810136019552,0.9979014898352419,0.9900607477381843,0.9931691112466553,0.9976269399909534,0.8939578133888253,0.8980107681282814,0.9518362624832997,0.8377245644796003,0.8763562517753869,0.9491584956461028,0.9695990426396771,0.970758401895428,0.971475146158371,0.9449708770869252,0.9578494109913894,0.9724137996933182,1.0,1.0,1.0,1.0,1.0,1.0,31,ok,
Exathlon_id_24,Exathlon,DLinear,43066,39262,0,0,5437,37629,0.7702757538992993,0.39559090684444725,0.6025256176989463,0.3520318384373634,0.6712459780424439,0.3839519899409735,0.41533558442846585,0.35230050022811094,26576,25907,0.9946786011182533,0.9332195421014586,0.9961834828815472,0.9035704472752542,0.9738843935915465,1.0,125,,0.9882264295966869,0.8555231131330717,0.9898384546761307,0.8279529703100772,0.9495095712321979,1.0,,0.9946786011182533,0.9948753322474189,0.9969216458805168,0.9882264295966869,0.9917534371480701,0.9967055686356902,0.9332195421014586,0.9359835803536339,0.9777444083745042,0.8555231131330717,0.9012252862513612,0.9750408854135947,0.9961834828815472,0.9963484598756376,0.9982347162372494,0.9898384546761307,0.993319519880107,0.9980124582102747,0.9035704472752542,0.9066770662829711,0.9562479695394132,0.8279529703100772,0.8719682742938916,0.9551768574351722,0.9738843935915465,0.9750516903059554,0.9736482379828584,0.9495095712321979,0.9580276164622926,0.974972335567946,1.0,1.0,1.0,1.0,1.0,1.0,31,ok,
Exathlon_id_27,Exathlon,DLinear,43066,39262,0,0,5437,37629,1.0790504477501017,0.44023394441498903,0.6119338780021651,0.4047886010636012,0.7534672639059403,0.42260343064706446,0.47422060509666364,0.40422824766252957,26576,25907,0.9932775229667549,0.9097943381812533,0.9948568886122006,0.8699567484217011,0.9688493846607193,0.995240710232473,125,,0.9721537544224118,0.7632251315017015,0.9738673379826613,0.7409163617518867,0.8636131780570646,1.0,,0.9932775229667549,0.9936389649108629,0.9960672885665683,0.9721537544224118,0.9849303436946933,0.9961988133147397,0.9097943381812533,0.9145511318080407,0.9652455008024501,0.7632251315017015,0.8603828759787137,0.9680708848813204,0.9948568886122006,0.9951768870464208,0.9974919784523916,0.9738673379826613,0.9865650997175817,0.9976274685077333,0.8699567484217011,0.8748134878294563,0.9411979102572852,0.7409163617518867,0.8370542667466817,0.9464774327545297,0.9688493846607193,0.9701024702580108,0.9716351750351168,0.8636131780570646,0.9170046251584067,0.969340185086279,0.995240710232473,0.9951496293584698,1.0,1.0,1.0,1.0,31,ok,
Exathlon_id_3,Exathlon,DLinear,43066,39262,0,0,5437,37629,0.9875404978175222,0.46861727796300195,0.645236382537864,0.40568458667111645,0.8109801492794835,0.45127133217167215,0.6055969081384331,0.4003353908366629,26576,25907,0.9938140770734878,0.9161905878902148,0.995319725912214,0.8811057030481506,0.9711392799730175,0.9999080459770114,125,,0.9903518897628415,0.8743960326252996,0.9919576556054939,0.8399599226551075,0.9582912087195233,0.9999080459770114,,0.9938140770734878,0.9940096253426255,0.9963147604806445,0.9903518897628415,0.9920400069851306,0.9961694055570657,0.9161905878902148,0.9195202741062977,0.9688526577662494,0.8743960326252996,0.9005075708097857,0.9659591227757491,0.995319725912214,0.9954968108632818,0.9976829810021657,0.9919576556054939,0.9936313496987611,0.9975073860623027,0.8811057030481506,0.8856315429999776,0.9456399696761184,0.8399599226551075,0.8677144923520907,0.9450183988228651,0.9711392799730175,0.9719457794623763,0.9724056752692302,0.9582912087195233,0.9623013872547258,0.9728309302216317,0.9999080459770114,0.9999080459770114,1.0,0.9999080459770114,1.0,1.0,31,ok,
Exathlon_id_4,Exathlon,DLinear,46660,42586,0,0,2928,43732,1.3332268799894502,0.3353800709795986,0.43355144898192266,0.31377982237406066,0.44254152325793994,0.29956684177570153,0.3763454347938123,0.29845460952959096,31780,30824,0.9942912968658081,0.848554557816514,0.9949209335417836,0.8348424574866827,0.9281338201920253,1.0,27,,0.9941737934083356,0.8476834217978031,0.9948120288338734,0.8340572822804512,0.9281338201920253,1.0,,0.9942912968658081,0.9945235782253458,0.9977694023308388,0.9941737934083356,0.9943315788566125,0.9974723402202886,0.848554557816514,0.8527878667826932,0.9519815933299959,0.8476834217978031,0.8517628772068357,0.9453300549416755,0.9949209335417836,0.9951446547070183,0.9981356701470461,0.9948120288338734,0.9949599876329275,0.9978673709831277,0.8348424574866827,0.8385675758919349,0.9427363755607115,0.8340572822804512,0.8392212398929302,0.9361465326742892,0.9281338201920253,0.9313127856758634,0.9525503552748704,0.9281338201920253,0.9282968945073895,0.9524874745074862,1.0,1.0,1.0,1.0,1.0,1.0,18,ok,
Exathlon_id_6,Exathlon,DLinear,46660,42586,0,0,2928,43732,1.8971736326802158,0.4805516317961135,0.6144886927227549,0.48055398746628303,0.7770955069549881,0.4566408608293491,0.6072843113037595,0.4769193773927782,31780,30824,0.990279068446709,0.8655270378024926,0.9943437367694605,0.8160137496244847,0.9108607583211923,1.0,125,,0.9904145652556381,0.8808851936874719,0.9945053389303633,0.8355532088279509,0.8894430577314404,1.0,,0.990279068446709,0.9909608243504024,0.9948028187959549,0.9904145652556381,0.9913029869838095,0.9946081875871864,0.8655270378024926,0.8686562603940483,0.9574114604866437,0.8808851936874719,0.9100673479021149,0.9542300288396646,0.9943437367694605,0.9945490449915193,0.9979115083071651,0.9945053389303633,0.9955084966933349,0.9977927671150256,0.8160137496244847,0.8192825804196282,0.9308881588682507,0.8355532088279509,0.8655548265703846,0.9149265962871131,0.9108607583211923,0.9122644651738344,0.9295865016674109,0.8894430577314404,0.9086465384909425,0.9257505920448293,1.0,1.0,1.0,1.0,1.0,1.0,31,ok,
Exathlon_id_8,Exathlon,DLinear,46655,42582,0,0,2948,43707,0.33187636661568354,0.24765619149368892,0.1817339944093123,0.25837926008468437,0.32106234817989304,0.24411382491755773,0.1743176630577048,0.25726615991181656,31757,30801,0.9943922864415469,0.888630817424865,0.9945292877978376,0.8889813937589344,0.9226557447410166,1.0,10,,0.9763444258561677,0.6393866570389007,0.9763392353863459,0.6420877370677167,0.7681649990036952,1.0,,0.9943922864415469,0.9964845696451754,0.998172726245162,0.9763444258561677,0.9837237042189696,0.9988332940778485,0.888630817424865,0.9329541802908142,0.9679038718469961,0.6393866570389007,0.7370166258983286,0.9794800780515981,0.9945292877978376,0.996591739086261,0.99825850234615,0.9763392353863459,0.9837917888971153,0.9988708214923571,0.8889813937589344,0.9340540585763656,0.9694536135602545,0.6420877370677167,0.7413605575133417,0.9813373677079181,0.9226557447410166,0.9311014859705777,0.9336312255396216,0.7681649990036952,0.802182168485576,0.9486414368575461,1.0,1.0,1.0,1.0,0.9996609020006781,1.0,12,ok,
CATSv2_id_4,CATSv2,DLinear,195000,181907,0,0,5900,189100,0.10525165434415222,0.0831088455999983,0.0029116951604583516,0.04007254385671496,0.10383566383470809,0.0826410727748108,0.002336190551929338,0.036934354232530484,147273,144116,0.7927592507775457,0.34421839722161024,0.8087502721125446,0.41005323735234933,0.46873203240804134,0.7585781070830026,73,,0.7930556099812673,0.27805791391268764,0.7420538630097897,0.4073425125692082,0.5186616954181751,0.7150660442943688,,0.7927592507775457,0.7867922828025706,0.7152139501115902,0.7930556099812673,0.8229980469485251,0.6975146850827738,0.34421839722161024,0.3151158296331955,0.08242933458796962,0.27805791391268764,0.32579185519987797,0.07057633921435316,0.8087502721125446,0.8018516174310262,0.7330478434702764,0.7420538630097897,0.8069818322723296,0.7107118340822307,0.4100532373523493,0.38996107821155135,0.07944433375600268,0.4073425125692082,0.4543836578995296,0.06862890475708819,0.46873203240804134,0.4616004986320691,0.15494630527556547,0.5186616954181751,0.5613551161298864,0.14686929676816796,0.7585781070830026,0.7133656989993065,0.6115223688445446,0.7150660442943688,0.7159904534606205,0.6138006138006138,17,ok,
Exathlon_id_15,Exathlon,DLinear,129197,124861,0,0,16105,113092,15314804749756.637,436892.5378734248,0.7751639749381232,0.33034213520389527,13157818460751.818,413236.75963987876,0.36262232637075564,0.3041301834774823,100454,97871,0.7755628017019011,0.4804552300050787,0.670363594675197,0.6391087200365433,0.6889284768870078,0.7520340953118946,125,,0.9684858161488048,0.7502832385065182,0.9774206012151441,0.72192775148179,0.8648584018502187,0.5760709010339734,,0.7755628017019011,0.7744141027496655,0.9848237597448911,0.9684858161488048,0.9721511765915006,0.9878885222761492,0.4804552300050787,0.48035489525667496,0.9309369641335647,0.7502832385065182,0.7947714619725746,0.9062765278193122,0.670363594675197,0.6700580545144593,0.9929486416241284,0.9774206012151441,0.9811742985338502,0.9930709293045206,0.6391087200365433,0.6389420790788332,0.9066915495607986,0.72192775148179,0.7610802276066556,0.870731118426517,0.6889284768870078,0.6889284768870078,0.9271592386699407,0.8648584018502187,0.8817461095418968,0.9468182505700797,0.7520340953118946,0.7520340953118946,0.9920537144265122,0.5760709010339734,0.7556339840447043,0.9919620584521573,18,ok,
Exathlon_id_7,Exathlon,DLinear,43066,39262,0,0,5437,37629,0.8250053538610682,0.3627230181891705,0.6136763421590422,0.31903807457164857,0.6451681616070392,0.35075311566947387,0.41559226447022735,0.3138622323384095,26576,25907,0.9959082818741565,0.9508125839749844,0.9974000222954521,0.9216342795184782,0.9757421167734851,1.0,125,,0.9894119070688658,0.8670834157435362,0.9910416789091415,0.840098131038108,0.9505653496293031,1.0,,0.9959082818741565,0.9960162740619818,0.9971368090971399,0.9894119070688658,0.9937996774633975,0.9974836950199143,0.9508125839749844,0.9526806999802051,0.9807006115729516,0.8670834157435362,0.9288334672058502,0.9831693827115345,0.9974000222954521,0.9974874725720881,0.9984311896666009,0.9910416789091415,0.9953701638626609,0.9987626803419829,0.9216342795184782,0.9231893793803004,0.9593411482498053,0.840098131038108,0.9012844834838989,0.96242370385155,0.9757421167734851,0.9774413447661957,0.970607172507325,0.9505653496293031,0.9597356127987626,0.9758448136104099,1.0,1.0,1.0,1.0,1.0,1.0,31,ok,
Exathlon_id_9,Exathlon,DLinear,43066,39262,0,0,5437,37629,1.20115425971545,0.38682889459444936,0.6106046762577709,0.3464270936942452,0.6639091750654316,0.3650927286204533,0.4322330786860866,0.33764190153675144,26576,25907,0.9945472694402105,0.9228618953774654,0.9961370588091489,0.8833022684734675,0.9665168978121405,0.9908875523965737,125,,0.9915861284401326,0.888123155805776,0.993285357066773,0.8528502481795547,0.9448953536059064,0.9936038011695907,,0.9945472694402105,0.9946740407529397,0.9959759590640103,0.9915861284401326,0.994329471671707,0.9967768383962896,0.9228618953774654,0.9247012204754449,0.9611744517907449,0.888123155805776,0.9310471494598501,0.9739792309153031,0.9961370588091489,0.9962368773932568,0.997436962104182,0.993285357066773,0.9960124714744331,0.9980321087649694,0.8833022684734675,0.884998884699041,0.931452912109135,0.8528502481795547,0.8937920618965405,0.9526686449014268,0.9665168978121405,0.9685951279938303,0.965070355980624,0.9448953536059064,0.960073948032653,0.9640354786130296,0.9908875523965737,0.990977854734348,0.9999080459770114,0.9936038011695907,0.9975231630125676,1.0,31,ok,
CATSv2_id_6,CATSv2,DLinear,200000,184426,0,0,4000,196000,0.10348539126938121,0.08230053365590152,0.004001534569925734,0.04275065636454812,0.10355075549977927,0.08230552811340457,0.003311859844825825,0.042522893422977735,145713,143609,0.6941597181122449,0.24427436243439618,0.7314581804293357,0.3000928506684176,0.373120183469626,0.6673436819962281,189,,0.695496912627551,0.24800037529982713,0.7200508909255114,0.3124250659650531,0.46401213713342554,0.7025045815516188,,0.6941597181122449,0.670798381377551,0.5318112901785714,0.695496912627551,0.7333210880102039,0.5239663698979592,0.24427436243439618,0.18301119600637442,0.02648729407449956,0.24800037529982713,0.3112072038746435,0.024235263887681196,0.7314581804293357,0.7080997736023034,0.5598587654082711,0.7200508909255114,0.7811087090797514,0.5583400621671556,0.30009285066841757,0.23003608668528067,0.024912825723701564,0.3124250659650531,0.3326097695955913,0.02152411799271144,0.373120183469626,0.28974593027738277,0.05470729686395038,0.46401213713342554,0.4290963102839793,0.045061271599463194,0.6673436819962281,0.5656708502739968,0.6140243153628884,0.7025045815516188,0.6936067551266586,0.5245672320335723,17,ok,
Exathlon_id_17,Exathlon,DLinear,129197,124861,0,0,16105,113092,17675974982988.605,568548.7582601693,0.5464832525369102,0.31569868075442714,15503595144782.4,550133.9742316725,0.3693789719097589,0.29806797731661827,100454,97871,0.7771200824010077,0.4960951851891443,0.6721909148230502,0.6613648527452316,0.7095662358165544,0.7731778425655976,125,,0.9699742055145064,0.7906795512745657,0.9793788962210442,0.7635419286725548,0.8642103271488597,0.4489737606552693,,0.7771200824010077,0.7765893196301247,0.9855701893125607,0.9699742055145064,0.9721329263590052,0.9853358138312889,0.4960951851891443,0.49607667770827263,0.9384793995746459,0.7906795512745657,0.8058884384709315,0.9327474251783128,0.6721909148230502,0.6720510622407506,0.9932891559794768,0.9793788962210442,0.9815278312803132,0.9933956570029117,0.6613648527452316,0.6612900006239282,0.9141657756406001,0.7635419286725548,0.7753910624462945,0.9028616116822322,0.7095662358165544,0.7095662358165544,0.9308600206215687,0.8642103271488597,0.8846916477039258,0.9466488560826615,0.7731778425655976,0.7731778425655976,0.9965348678918384,0.4489737606552693,0.7736665788384085,0.9982644269509701,18,ok,
Exathlon_id_25,Exathlon,DLinear,129197,124861,0,0,16105,113092,15520417572855.115,501412.2235057375,0.6041604116483255,0.30707678119651205,13864501405123.574,488024.27523335855,0.3630302346944872,0.2889125194258415,100454,97871,0.776998973111467,0.4828281891746482,0.67137326842903,0.6409748900833115,0.6910774207670293,0.7546955036994878,125,,0.9663142196664527,0.7740764831442695,0.9758448629288757,0.738693281754425,0.8428697026811286,0.7688049373480457,,0.776998973111467,0.7756965104600131,0.9837165537174565,0.9663142196664527,0.9732705532839091,0.984589033973357,0.4828281891746482,0.4827599429185709,0.9206034458772054,0.7740764831442695,0.8217028149369933,0.9312399721684265,0.67137326842903,0.6710503788485935,0.9921909894657237,0.9758448629288757,0.9826452386669868,0.9927630677957062,0.6409748900833115,0.6407837510308966,0.8915765761754189,0.738693281754425,0.7857615611176955,0.8969905019682314,0.6910774207670293,0.6910774207670293,0.9299738436321131,0.8428697026811286,0.8804283038349221,0.9422917924081835,0.7546955036994878,0.7546955036994878,0.9962574618786922,0.7688049373480457,0.7563012841741178,0.9977387479478363,18,ok,
Exathlon_id_26,Exathlon,DLinear,129197,124861,0,0,16105,113092,31875520517250.133,868781.6193339245,0.3995717695749694,0.30975999995148307,29037313527010.52,844851.528471551,0.37098682202236516,0.294160527222605,100454,97871,0.7773500161139011,0.4864710091801315,0.6717701572505459,0.6465655009093276,0.6975456407632207,0.7520340953118946,125,,0.9685284609685452,0.7640969064873461,0.9779858426162154,0.7350717889746998,0.8566723154301858,0.6863388853299167,,0.7773500161139011,0.7759692009976839,0.9843168342812894,0.9685284609685452,0.971995305111219,0.987497052043898,0.4864710091801315,0.48639189649828507,0.944645135769358,0.7640969064873461,0.7966957325991615,0.9357926339771375,0.6717701572505459,0.6714270054025808,0.9932897623756722,0.9779858426162154,0.9815094779032353,0.9942944054918789,0.6465655009093276,0.646363602663659,0.9208423309563099,0.7350717889746998,0.7633248385590516,0.8980098654175077,0.6975456407632207,0.6975456407632207,0.9303242312480002,0.8566723154301858,0.8822413123587293,0.9494741398993972,0.7520340953118946,0.7520340953118946,0.9982025536134871,0.6863388853299167,0.8451561581295611,0.9944734323381395,18,ok,
Exathlon_id_5,Exathlon,DLinear,129197,124861,0,0,16105,113092,40580823994219.32,944174.7300586947,0.7474458285127618,0.3163621514942834,36057747031692.14,909167.650782104,0.38084380376238064,0.26942335267927475,100454,97871,0.7757257783644549,0.47351427490984,0.6711644020818155,0.6135518297833424,0.6892485675495499,0.7616312464101092,125,,0.9651756868184556,0.7334946409932174,0.9740195102093198,0.7053319471683465,0.8374275838989471,0.5772998389133179,,0.7757257783644549,0.7749477024324407,0.9830924704361331,0.9651756868184556,0.9692318410708262,0.9860839706923228,0.47351427490984,0.4734413488934021,0.9135100111883534,0.7334946409932174,0.7638399062119419,0.9127774705457729,0.6711644020818155,0.6709348820992596,0.9916718916544242,0.9740195102093198,0.9783880427790183,0.9924558555931589,0.6135518297833424,0.6134351508145464,0.8820760142118635,0.7053319471683465,0.731391086715349,0.8754838506796797,0.6892485675495499,0.6892485675495499,0.9303955327864167,0.8374275838989471,0.8647142155719036,0.9430514005688642,0.7616312464101092,0.7616312464101092,0.9915956038543238,0.5772998389133179,0.6775956284153005,0.996473208761292,18,ok,
GECCO,GECCO,DLinear,138521,133097,0,0,1726,136795,0.2199877707460739,0.2155834979919418,0.22074601792526372,0.16113945789294817,0.15291429510622134,0.21060115196186086,0.08885824058234833,0.15221745990519595,120361,107655,0.7507370583576164,0.13256966197336947,0.6715851384570896,0.37031671571377495,0.4587545287718488,0.5665839536807279,57,,0.7115815983834868,0.062069668041591634,0.590836063419657,0.34814542643625,0.44966658231079454,0.5665839536807279,,0.7507370583576164,0.797109413875852,0.8399647077015588,0.7115815983834868,0.7389363485388922,0.8564193246680113,0.13256966197336947,0.16122442437934872,0.13145949710067656,0.062069668041591634,0.07687104835088845,0.14397824180383784,0.6715851384570896,0.7476092712464582,0.8299006957654946,0.590836063419657,0.6373411616645199,0.8447283862772572,0.37031671571377495,0.3877861407391383,0.3804938022755826,0.34814542643625,0.3579477553024113,0.4012242747640061,0.4587545287718488,0.4603776738486191,0.4581667883467003,0.44966658231079454,0.45653234405688875,0.5028012608463244,0.5665839536807279,0.5663497312939231,0.5454545454545454,0.5665839536807279,0.5665839536807279,0.5533117932148627,9,ok,
GHL_id_1,GHL,DLinear,200001,184427,0,0,1850,198151,0.016153308340170525,0.024609355635588085,0.003783641169630758,0.01697624703824443,0.016076655200988273,0.024530176163069784,0.003797301362102897,0.016866839930836656,147864,147332,0.15285348588238812,0.009689147957277565,0.18225448816912634,0.009313404769987299,0.020492394917146273,0.14263817509692545,125,,0.3249466316092273,0.014123198196718492,0.3262935031859025,0.013354700854700854,0.026357146333273927,0.0263427692658199,,0.15285348724634928,0.12511427607692577,0.22656156163733712,0.3249466316092273,0.28704723820367956,0.461346419267752,0.009689147957277565,0.005979386438251357,0.008298081407809849,0.014123198196718492,0.007671580302085645,0.013008065832888573,0.18225448816912634,0.15563655828738168,0.2406707600566271,0.3262935031859025,0.29067820855156196,0.4887938364763183,0.00931340477331102,0.005038002812794658,0.00790162946558804,0.013354700854700854,0.006430581729833939,0.012460027812704277,0.020492394917146273,0.01950541866537666,0.02027777191941986,0.026357146333273927,0.02516553964242696,0.026338949218962276,0.14263817509692545,0.13785291042174974,0.464338127384796,0.0263427692658199,0.023043196651885804,0.09593111394093748,19,ok,
GHL_id_15,GHL,DLinear,200001,184427,0,0,1239,198762,0.01333309616975388,0.012905371646162001,0.002320681803440856,0.00814910509607368,0.01333357423587276,0.012892501483274463,0.0022658097759767474,0.00810691240529932,148475,148093,0.6075779799314496,0.013918206790855658,0.6183692110015431,0.012577558267799679,0.028750485287713606,0.0896234945205975,125,,0.8163240872623817,0.026105045203109155,0.8163326461128656,0.02442139873009247,0.054931853266385576,0.07192407047281804,,0.6075779799314496,0.6033462751867473,0.7859824468423221,0.8163240872623817,0.8246474409443526,0.7568023588206316,0.013918206790855658,0.009080135600104308,0.024677490256982064,0.026105045203109155,0.020909119364718873,0.012858878126482141,0.6183692110015431,0.6177466907420092,0.7907271018339769,0.8163326461128656,0.8282834896831794,0.7621822341184953,0.012577558267799676,0.007261840332687315,0.02441218827717589,0.02442139873009247,0.01669216234350815,0.011830939260202705,0.028750485287713606,0.027709168980196004,0.053673875694728576,0.054931853266385576,0.06314279896491828,0.03921468041155997,0.0896234945205975,0.13734619221815764,0.07416053151373676,0.07192407047281804,0.08261652330466093,0.06259156352614297,19,ok,
GHL_id_13,GHL,DLinear,200001,184427,0,0,1849,198152,0.014324919525050505,0.014198789771754743,0.0015749115179916116,0.00665838389613937,0.014262851669989609,0.014166703909992553,0.0015691661264548992,0.006649040015727168,147865,147332,0.4065642483000469,0.014356922258951453,0.4256853049913233,0.013962185738718122,0.029124015017897104,0.19501822600243013,125,,0.734405910614074,0.03400678932550207,0.7361559347253265,0.032155403290320336,0.06230668686979016,0.062186795816096596,,0.4065642483000469,0.30797096267401547,0.4067460198103926,0.734405910614074,0.7029381446709292,0.256955953649908,0.014356922258951453,0.008087774930557996,0.01442264373277314,0.03400678932550207,0.0199907303025031,0.006993790789288713,0.4256853049913233,0.3302306584118899,0.4155498535881502,0.7361559347253265,0.706246581541182,0.28576998690509436,0.013962185738718122,0.006342576723940196,0.015116812020842708,0.032155403290320336,0.015135749711639756,0.00612210513565109,0.029124015017897104,0.024533855289932557,0.050153881952156885,0.06230668686979016,0.058052811518925385,0.021140704732790058,0.19501822600243013,0.2695214105793451,0.5013666536509176,0.062186795816096596,0.05801239312887285,0.14862831346220629,19,ok,
GHL_id_11,GHL,DLinear,200001,184427,0,0,1546,198455,0.04219005627473213,0.07958787058877025,0.005669418862303231,0.04827285502448961,0.04212258335784178,0.07955306096033213,0.005620106627102951,0.048282942778603614,148168,147499,0.5632820964329784,0.01282739118647481,0.5741139722127375,0.012197451112299055,0.03177573398924148,0.15268107976059606,125,,0.7526176779007223,0.02574172206622546,0.7467155486725965,0.02133735431340144,0.05283973438381504,0.052808662533517785,,0.5632820964329784,0.5193553088944568,0.234200016603032,0.7526176779007223,0.7490273129654916,0.2500855623273227,0.01282739118647481,0.009023175599464616,0.006630258493549433,0.02574172206622546,0.01915660653868623,0.0067665054933074694,0.5741139722127375,0.5312069348528535,0.2526423826836453,0.7467155486725965,0.7473423314110919,0.26867294486408483,0.012197451112299054,0.007626851622686427,0.006366850818266205,0.02133735431340144,0.014704364161010081,0.006435234996565539,0.03177573398924148,0.02891447633910816,0.016431000984859796,0.05283973438381504,0.055115328562988515,0.01833962670207889,0.15268107976059606,0.2541683611224075,0.021569574820541136,0.052808662533517785,0.052272996229987656,0.13725705501262764,19,ok,
GHL_id_10,GHL,DLinear,200001,184427,0,0,1855,198146,0.014783356403648784,0.019027084941452464,0.0028858244525986816,0.007945588234589206,0.014788945951238315,0.019046556039932296,0.0028961397619387155,0.007972791859069607,147859,147332,0.15336856351097042,0.010226295024675517,0.17175514439959952,0.009844990507502992,0.02065198162713299,0.04991808807940638,125,,0.2946623610573521,0.013418384227489264,0.29544827113685274,0.012513590376066122,0.02531620573872815,0.02530333308325547,,0.15336856487128947,0.10990238812987771,0.04199202483028456,0.2946623610573521,0.2707800420409324,0.3465987425809218,0.010226295024675517,0.006223890710307096,0.00886217933465573,0.013418384227489264,0.007862599434961474,0.009305646170095489,0.17175514439959952,0.12889006590571342,0.04924255607937814,0.29544827113685274,0.27219385306182864,0.3611573336795622,0.009844990509589683,0.005024091438870698,0.008610057671141464,0.012513590376066122,0.006322454702948381,0.008956444069869902,0.02065198162713299,0.019613557618429797,0.018590250019876662,0.02531620573872815,0.02465648955740369,0.019229470138861202,0.04991808807940638,0.048812664907651716,0.018535449672007473,0.02530333308325547,0.024511423248193026,0.025992223350965075,19,ok,
