dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
CATSv2_id_4,CATSv2,iTransformer,195000,181907,0,0,5900,189100,0.09910734531000721,0.07963272539967317,0.004728191352101222,0.04238062503019189,0.09820860231316483,0.07907216809710148,0.0037298547425164974,0.040148808630053864,147273,144116,73,0.8051882718317812,0.42602413128961997,0.8240856414287304,0.47000919093032334,0.546086123866644,0.7586270700342307,,ok,
Exathlon_id_15,Exathlon,iTransformer,129197,124861,0,0,16105,113092,17523927834796.592,476491.6238035995,0.595926539932236,0.2723337215020807,15459498605210.414,458823.2848467877,0.3038394212935528,0.25415173441328787,100454,97871,125,0.7642717946401264,0.40460397274587845,0.6642669043870378,0.5133166336272503,0.5881183972381538,0.7918781725888325,,ok,
Exathlon_id_8,Exathlon,iTransformer,46655,42582,0,0,2948,43707,0.3286676928027511,0.24417553365743366,0.1704375739606982,0.2455841796433646,0.2976704506584953,0.2363843434230999,0.16022594604945617,0.24224948319003908,31757,30801,10,0.9750686691589633,0.5530202115473934,0.9749895944051221,0.5572254962299233,0.7587891265182432,0.9385546004457179,,ok,
CATSv2_id_2,CATSv2,iTransformer,195000,192748,0,0,6600,188400,0.15625322725999502,0.200671158631875,0.06776720735290763,0.17947946682187263,0.1555773762732692,0.20010581733195903,0.06696503926005888,0.1784131848857275,182708,179838,125,0.7754723890979861,0.1702020554737903,0.776559598205372,0.226081937303032,0.26789317519867867,0.7258430364433691,,ok,
CATSv2_id_6,CATSv2,iTransformer,200000,184426,0,0,4000,196000,0.09766470156311098,0.08234689107261345,0.004616040047313387,0.04366697593429128,0.09767091311637482,0.08234271362958899,0.004630063000778254,0.042847394862080584,145713,143609,189,0.7602826250000001,0.4055523945518492,0.8100238526711077,0.40592134617140246,0.4778686546443932,0.688622754491018,,ok,
Exathlon_id_7,Exathlon,iTransformer,43066,39262,0,0,5437,37629,0.8863226696380898,0.3524994050564895,0.5847984663305951,0.3120735958719366,0.6530658531114518,0.3372830625754378,0.3971906617722443,0.3044276924149907,26576,25907,125,0.9818938686856153,0.7656622885956066,0.9835700360117922,0.7389100433806924,0.916881907625448,0.9889949977262392,,ok,
Exathlon_id_17,Exathlon,iTransformer,129197,124861,0,0,16105,113092,18897898374296.12,493065.1973233539,0.744351790171575,0.31718237258474985,16099044414823.164,471533.17414538655,0.3230453730483153,0.2526299251571295,100454,97871,125,0.7622800134599308,0.3957752848142605,0.6630852303823636,0.4993436093577685,0.5767757034478184,0.7893738140417458,,ok,
Exathlon_id_9,Exathlon,iTransformer,43066,39262,0,0,5437,37629,0.8057069679180764,0.34471743043825154,0.5728449685997182,0.30694448720146456,0.6618315944096409,0.33269639470591167,0.39986652610366813,0.3039074154384798,26576,25907,125,0.9733280851495769,0.7327636032567688,0.9749934811522557,0.7162536507475306,0.8717276932297688,1.0,,ok,
Exathlon_id_25,Exathlon,iTransformer,129197,124861,0,0,16105,113092,18496222664626.01,484668.9569539518,0.7251438356883007,0.29837878730394235,15693394918643.717,463874.2048433331,0.31538046987107,0.2529831206494914,100454,97871,125,0.7628286695845149,0.39834598980915287,0.6632444170495781,0.5044730342660865,0.5804252482057365,0.7882007653155998,,ok,
Exathlon_id_26,Exathlon,iTransformer,129197,124861,0,0,16105,113092,19896100135964.027,497215.21168798103,0.7367919123864665,0.2993306404751903,16896515411932.895,476165.62041868595,0.3217884999691469,0.25203054824509435,100454,97871,125,0.762248205127518,0.39167933021134593,0.6627705080024744,0.49325688482848035,0.5759726737261682,0.7913760304375397,,ok,
