dataset_id,family,backbone,test_length,n_eval_rows,n_anomaly_events,n_eval_anomalies,n_label_pos,n_label_neg,normal_mse,normal_mae,normal_mse_median,normal_mae_median,normal_mse_strict,normal_mae_strict,normal_mse_strict_median,normal_mae_strict_median,n_normal_target,n_normal_strict,sliding_window,auroc_D_w_z,vus_pr_D_w_z,vus_roc_D_w_z,auc_pr_D_w_z,standard_f1_D_w_z,pa_f1_D_w_z,vus_error_D_w_z,status,error
MSL_id_1,MSL,PatchTST,1827,1253,0,0,11,1816,0.1996484304447857,0.0970183794008219,1.0108098586137253e-07,0.000317932360513,0.21004396589430716,0.09886734280412689,1.010809909330133e-07,0.0003179323684889823,1029,647,125,0.5862535042050461,0.0292617996806834,0.8220653078661123,0.0073870416986665,0.0202244749682291,0.059299191374663,,ok,
MSL_id_10,MSL,PatchTST,6100,5068,0,0,131,5969,336.73869735156075,0.5785448729975284,4.1976587841771136e-08,0.0002048818875395,11.538466226615808,0.21020555444430175,4.1976587219236337e-08,0.00020488188602030277,4157,3775,125,0.880356396087163,0.2410099542995561,0.933630622328102,0.143310801569474,0.3930090161748603,0.6359223300970874,,ok,
MSL_id_11,MSL,PatchTST,2156,1582,0,0,101,2055,0.1618033883698678,0.069681259482808,1.1915076743238932e-07,0.0003451822235173,0.11298613015359608,0.0562486439726551,1.1915076965577913e-07,0.0003451822267379612,1229,847,244,0.8911324709113247,0.5249062403814426,0.9542675621368794,0.1976258962925475,0.3317720950911595,0.9805825242718448,,ok,
MITDB_id_7,MITDB,PatchTST,150000,138176,0,0,3696,146304,0.059327451506788,0.1536354125854578,0.0593274515067879,0.1536354125854735,0.04749366991366747,0.14757722547256028,0.0474936699136671,0.14757722547257213,108517,106806,240,0.902761881031443,0.7552436951900494,0.953875159159038,0.6833667051292851,0.7332578765406353,0.9966293649723608,,ok,
MSL_id_12,MSL,PatchTST,2218,1644,0,0,26,2192,0.1721212707920005,0.0581305367798681,4.84624614170779e-08,0.0002201419119955,0.17765689382510086,0.057470880524707696,4.8462461417078195e-08,0.00022014191199559718,1351,969,125,0.6937991297024144,0.0329764983082368,0.7698677914615691,0.0186051817198702,0.0622748457443088,0.0888888888888888,,ok,
MSL_id_15,MSL,PatchTST,1096,522,0,0,112,984,2397.379504203327,5.3968274847049145,8.313874981401003e-08,0.0002883379090823,nan,nan,nan,nan,204,0,9,0.8427292029616725,0.2811616494586417,0.8204132507317465,0.2439734633002585,0.4988084463832796,0.7330316742081447,,ok,
MSL_id_14,MSL,PatchTST,2303,1729,0,0,301,2002,0.2381100249856814,0.0768098075031574,1.505376950560491e-08,0.0001226938038598,0.2517686325717246,0.07694665399320302,1.5053769505605103e-08,0.0001226938038598746,1140,758,15,0.7954288236680265,0.2791389962698866,0.8037126356563681,0.2708071851544686,0.4398369911383061,0.9983416252072967,,ok,
MSL_id_13,MSL,PatchTST,6100,5068,0,0,181,5919,104.76410636638484,0.4065683475271448,6.110282468692556e-07,0.0007816829580266,9.226213129992233,0.19303698033920105,6.110282503036175e-07,0.0007816829602234066,4107,3725,125,0.8720811059804598,0.4018499072986894,0.9268322121696112,0.2331808253973205,0.5060194693250635,0.9282051282051282,,ok,
MSL_id_16,MSL,PatchTST,2049,1475,0,0,181,1868,0.3936323140393388,0.0888830877687723,6.710735139585327e-08,0.0002590508664255,0.19975881690923059,0.08141909726806468,6.710735148048605e-08,0.00025905086658895016,1069,956,125,0.6511499284252369,0.3001521056105495,0.7429470653714171,0.2048875057573535,0.2873300919441271,1.0,,ok,
MSL_id_2,MSL,PatchTST,3535,2961,0,0,228,3307,0.1394800997661079,0.0378591253795448,1.710492829869665e-08,0.0001307858107695,0.12903057859960954,0.035991930351524086,1.7104922663028524e-08,0.00013078578922431916,2137,1495,40,0.5867345450108489,0.1124120389563605,0.5815414647238395,0.1098231238531787,0.2263324677212565,0.5706666666666667,,ok,
MSL_id_3,MSL,PatchTST,2430,1856,0,0,121,2309,0.1638394466285482,0.0373755064077123,1.3291046291515038e-07,0.0003645688726635,0.14928105399564845,0.0360656494758101,1.329104611785521e-07,0.00036456887028180063,1613,1392,125,0.2574707665656128,0.090791662270719,0.2648371894121348,0.0630536737884314,0.1186263350787401,0.1131369798971482,,ok,
MSL_id_4,MSL,PatchTST,3422,2848,0,0,71,3351,0.1210544044176721,0.047809740586177,6.456458983880827e-07,0.0008035209383269,0.12719185052453993,0.04842788951802535,6.456465898813189e-07,0.0008035213686525822,2209,1827,228,0.8443474934957401,0.0847047427333626,0.8834475958234407,0.0611236137616779,0.1355915403691809,0.5795918367346938,,ok,
MSL_id_5,MSL,PatchTST,5054,4135,0,0,423,4631,0.2412683021556173,0.0600462661155245,1.177990813237363e-09,3.432187077123672e-05,0.23198381830647802,0.058856693940631456,1.1779908132373976e-09,3.432187077123672e-05,3381,2520,9,0.3438766805876525,0.0686953622336337,0.3505010012207563,0.0674023888410234,0.1705575973555076,0.4277047522750253,,ok,
