pred_len,dataset_key,family,vus_pr,vus_roc,auc_pr,auc_roc,standard_f1,pa_f1,normal_mse,normal_mae,n_eval_rows,status,error
192,Exathlon_id_15,Exathlon,0.3705438037725961,0.6556807284678496,0.4637351277609688,0.7516540341090258,0.5206578777455293,0.7922034278032933,17365715574731.383,474493.818732608,124669,ok,
192,Exathlon_id_16,Exathlon,0.5392238908951954,0.9702665971911646,0.5478849595298896,0.9703532689419202,0.7225567078508522,0.9302619122751656,0.3317639806271989,0.2457698106659228,42390,ok,
192,Exathlon_id_17,Exathlon,0.3619723853005203,0.6553024127149966,0.4499379432720526,0.7510997354561817,0.5255166255130274,0.7842673369806299,18445580053181.367,482258.02051761514,124669,ok,
192,Exathlon_id_18,Exathlon,0.620249051474401,0.9764933905383584,0.6206090834468811,0.9758383808432785,0.7653880298346275,1.0,0.9735811665266809,0.3042330057112265,42394,ok,
192,Exathlon_id_19,Exathlon,0.6051856468051223,0.9773935071101925,0.6088388426728453,0.9768285618463978,0.765081748536896,1.0,0.7941106368720772,0.3024288121678365,42394,ok,
192,Exathlon_id_2,Exathlon,0.4455102889895226,0.833673283361259,0.4362067701417806,0.8323096506454533,0.5794594077620252,0.9852998569012619,0.09476715442494071,0.1655252237662566,42684,ok,
192,Exathlon_id_20,Exathlon,0.4181354158460959,0.8660611102934485,0.42424312500695555,0.8650147787289229,0.5513590529829958,0.9347747747747748,0.09201157301366321,0.14212033101573446,43214,ok,
192,Exathlon_id_21,Exathlon,0.697354147627873,0.9646856269263104,0.6520301760438392,0.95720558216417,0.8351044924000117,0.9176114890400605,4076.813655678114,2.115946552698792,43787,ok,
192,Exathlon_id_22,Exathlon,0.6560476391199239,0.9697911985980727,0.6358794560154203,0.9681328123841807,0.8441713122301476,0.9865723099256033,1.1542570935045726,0.3666454864833555,39070,ok,
192,Exathlon_id_23,Exathlon,0.6333798964220276,0.9769037006286805,0.63321761793482,0.9763387662633657,0.7653094901528904,1.0,1.1019769649942959,0.3118972771717341,42394,ok,
192,Exathlon_id_24,Exathlon,0.6469692671623096,0.9677951035165857,0.6253279370877893,0.9660210406457443,0.8399825852035389,0.9800811176205498,0.8201943690049371,0.3594660770431834,39070,ok,
192,Exathlon_id_25,Exathlon,0.36709165251323084,0.6549126350937144,0.4612593289653435,0.7504608944131481,0.5111778710886924,0.7894619334672918,17944914547935.734,482611.78977659554,124669,ok,
